signature,frequency
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Last Time' for culture 'en-US'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Inactive' for culture 'en-US'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Jurisdiction' for culture 'en-US'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Identification' for culture 'en-US'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'EquipmentInformation' for culture 'en-US'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'UserViewModel' to 'AlarmViewModel'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'UserViewModel' to 'DataIntegrationViewModel'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - MovePathWaitAsync('InspectionGantry') timeout after <NUM>.0s. state=<HEX>",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - MovePathWaitAsync('l2Gantry') timeout after <NUM>.0s. state=<HEX>",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Logs' to 'Vision Control'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'User' to 'Alarm'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'User' to 'Data'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'AlarmViewModel' to 'UserViewModel'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'MainLogsViewModel' to 'DataIntegrationViewModel'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'MainLogsViewModel' to 'VisionControlViewModel'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'AlarmViewModel' to 'SettingViewModel'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.DashboardCommonViewModel - Loaded common details: SiteName=FXBL, MachineName=2DBarcode, MachineSerial=2DBC57-<NUM>,CarrierSerial=",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L1Dispenser Pallet stopper Out UP position not reached",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L1Dispenser Pallet stopper Out: UP timeout",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Alarm' to 'User'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Alarm' to 'Settings'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.DashboardCommonViewModel - Loaded common details: SiteName=FXBL, MachineName=FIFO, MachineSerial=FIFOV64-<NUM>,CarrierSerial=",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Logs' to 'Data'",6
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Alarm - Viewed Alarm page",6
---> System.Collections.Generic.KeyNotFoundException: The given key 'L1DispensingCylinderclampDI' was not present in the dictionary.,6
--- End of stack trace from previous location ---,5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Syncing Motion Points from C:\Users\Admin\source\repos\asmapex\apex\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\MachineConfig\FIFO\MotionPoints.csv",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Vision Control - Viewed Vision Control page",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.XHDP - L1 Inspection Lifter: UP command issued",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature HealthCheck",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.Pipelines.XHDP - L1 Inspection Lifter: UP confirmed",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Hrs' for culture 'en-US'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Pdca' for culture 'en-US'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'ManualMode' for culture 'en-US'",5
"at Services.Services.Pipelines.XHDP.DeviceDownAsync(String deviceName, String upDoKey, String downDoKey, String upDiKey, String downDiKey, Int32 timeoutMs) in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>",5
at Services.Services.Pipelines.XHDP.Devicerun() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>,5
at Services.Services.Pipelines.XHDP.HomeMachine() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>,5
at Services.Services.Pipelines.XHDP.DownAllStoppers() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM><---,5
at Services.Services.Pipelines.XHDP.L1DispensingUnclampAsync() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>,5
at Services.Services.Pipelines.XHDP.InitializeAsync() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>,5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - MoveAbs(<NUM>, pos=<NUM>) start failed. rc=<HEX>",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'WeighingModule'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'Vision3'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'Vision2'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'LoadCell'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'Vision1'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'LaserScanner3'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'LaserScanner1'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Data - Viewed Data page",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Calibration",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Loaded LaserScanner2: Model=Keyence (LJ-X8000), Connection=TCP/IP",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - MovePathWaitAsync('l1Gantry') timeout after <NUM>.0s. state=<HEX>",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.BarcodeScanner.BarcodeScanner - Connection failed: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond.",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.ControlBtnViewModel - Reset button clicked.",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L2 Dispensing Unclamp: DOWN timeout",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L2 Dispensing Unclamp DOWN position not reached",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Found few permissions are not in config. Deleting those from DB",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature HealthCheck",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Servo Z is not enabled.' for culture 'en-US'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Sfc' for culture 'en-US'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.XHDP - L2 Inspection Lifter: UP command issued",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Calibration",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'DeviceID' for culture 'en-US'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Hive' for culture 'en-US'",5
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR UI.ViewModels.SplashScreenViewModel - Configuration for Light not found or invalid.",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saving Hardware: LaserScanner, Model: Keyence (LJ-X8000), Connection: TCP/IP",4
"at Services.Services.Pipelines.XHDP.WriteDO(String ioKey, Boolean state) in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Settings - Saved Settings Data",4
"at System.IO.File.ReadAllText(String path, Encoding encoding)",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.IOServices.IOController - Skipped device <NUM> (DevNum=<NUM>) after <NUM> attempt(s).",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder Clamp to ON",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder Clamp to OFF",4
"at System.IO.Strategies.OSFileStreamStrategy..ctor(String path, FileMode mode, FileAccess access, FileShare share, FileOptions options, Int64 preallocationSize, Nullable`<NUM> unixCreateMode)",4
"at System.IO.StreamReader.ValidateArgsAndOpenPath(String path, Encoding encoding, Int32 bufferSize)",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder unClamp to OFF",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder unClamp to ON",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR UI.ViewModels.SplashScreenViewModel - Configuration for Acturator not found or invalid.",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - LMM initialization failed: The given key 'L2DispensingCylinderclampDO' was not present in the dictionary.",4
DI - Channel <NUM> (Conveyar-<NUM> Pause),4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Settings - Saved settings",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'IO channel configuration for 'StartButtonDI' not found.' for culture 'en-US'",4
System.Collections.Generic.KeyNotFoundException: The given key 'L2DispensingCylinderclampDO' was not present in the dictionary.,4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR UI.ViewModels.SplashScreenViewModel - Configuration for CCTV not found or invalid.",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SplashScreenViewModel - Checking status of Acturator...",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR UI.ViewModels.SplashScreenViewModel - Configuration for TemperatureController not found or invalid.",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR UI.ViewModels.SplashScreenViewModel - Configuration for Vision not found or invalid.",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.GlobalErrorHandler - Servo X is not enabled.",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'VisionControlViewModel' to 'MainLogsViewModel'",4
DI - Channel <NUM> (Conveyar-<NUM> Stop),4
DI - Channel <NUM> (Conveyar-<NUM> Start),4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Vision Control' to 'Logs'",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Node <NUM> Station' for culture 'en-US'",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  UI.ViewModels.MotionViewModel - Servo X is not enabled.",4
DI - Channel <NUM> (Conveyar-<NUM> Reset),4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L1 Dispensing clamp: UP timeout",4
"at Services.Services.Pipelines.XHDP.DeviceUnclamp(String device, String upKey, String downKey) in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L1 Dispensing clamp UP position not reached",4
"at Microsoft.Win32.SafeHandles.SafeFileHandle.Open(String fullPath, FileMode mode, FileAccess access, FileShare share, FileOptions options, Int64 preallocationSize, Nullable`<NUM> unixCreateMode)",4
System.IO.IOException: The process cannot access the file 'D:\ASM\State\State.json' because it is being used by another process.,4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Data' to 'User'",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Connection result for LaserScanner: Connected",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Connection state reset for LaserScanner",4
at Common.Helpers.JsonConfigurationLoader.LoadMachineModes() in D:\DRYRUN\Common\Helpers\JsonConfigurationLoader.cs:line <NUM>,4
"at Microsoft.Win32.SafeHandles.SafeFileHandle.CreateFile(String fullPath, FileMode mode, FileAccess access, FileShare share, FileOptions options)",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SplashScreenViewModel - Checking status of TemperatureController...",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.AlarmViewModel - Loaded all alarm history successfully.",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - MoveAbs(<NUM>, pos=-<NUM>) start failed. rc=<HEX>",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.Pipelines.XHDP - Pallet S-A5-<NUM>-T <NUM> sent to L2ConveyorBufferA successfully.",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SplashScreenViewModel - Checking status of CCTV...",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SplashScreenViewModel - Checking status of Vision...",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Common.Helpers.JsonFileHelper - Failed to deserialize JSON from file: D:\Apex XHDP\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\MachineConfig\XHDP\IOConfig.json, Exception occurred: '}' is an invalid start of a value. Path: $.DI[<NUM>].Channel | LineNumber: <NUM> | BytePositionInLine: <NUM>.",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'DataIntegrationViewModel' to 'UserViewModel'",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Common.Helpers.JsonConfigurationLoader - Error loading machine modes.",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SplashScreenViewModel - Checking status of Light...",4
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.MotionServices.Advantech.MotionController - No devices opened.",3
at System.Runtime.CompilerServices.AsyncTaskMethodBuilder`<NUM>.AsyncStateMachineBox`<NUM>.MoveNext(Thread threadPoolThread),3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.IOServices.IOController - Closed device, returncode=<HEX>",3
at System.Threading.TimerQueueTimer.Fire(Boolean isThreadPool),3
at System.Threading.TimerQueue.FireNextTimers(),3
at System.Threading.ThreadPoolWorkQueue.Dispatch(),3
"at Services.Services.Pipelines.XHDP.WriteDO(String ioKey, Boolean state) in D:\DRYRUN\Services\Services\Pipelines\XHDP.cs:line <NUM>",3
"at Services.Services.TcpIpService.SendCommandAsync(String command, String terminator, Int32 timeoutMs, Boolean noRead)",3
"at System.Runtime.CompilerServices.TaskAwaiter.<>c.<OutputWaitEtwEvents>b__12_0(Action innerContinuation, Task innerTask)",3
at Services.Services.BarcodeScanner.BarcodeScannerService.GetBarcode(),3
at Services.Services.BarcodeScanner.KeyenceScanner.GetBarcode(),3
"at Services.Services.Pipelines.XHDP.TriggerAlarm(AlarmCode alarmCode, AlarmSeverity alarmSeverity) in D:\DRYRUN\Services\Services\Pipelines\XHDP.cs:line <NUM>",3
at Services.Services.AlarmRepository.TriggerAlarm(AlarmCode alarmCode) in D:\DRYRUN\Services\Services\AlarmRepository.cs:line <NUM>,3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Saving Hardware: Vision, Model: Cognex, Connection: TCP/IP",3
at Services.Services.Pipelines.XHDP.UpAllStoppers() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>,3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Dashboard' to 'Vision Control'",3
System.InvalidOperationException: Alarm with code AL00155 not found.,3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.IOCardWatcherService - Doors are Open",3
System.IO.DirectoryNotFoundException: Configuration folder not found: D:\Apex XHDP\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\Resources\MotionDeviceFiles,3
System.AggregateException: One or more errors occurred. (Unable to write data to the transport connection: An existing connection was forcibly closed by the remote host..),3
System.AggregateException: One or more errors occurred. (The given key 'ShuttleBrakeDO' was not present in the dictionary.),3
System.AggregateException: One or more errors occurred. (The given key 'L1DispensingCylinderclampDI' was not present in the dictionary.),3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L2 Dispensing stopper failed to go back. Triggering alarm",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.Pipelines.XHDP - L1 Inspection Lifter: DOWN confirmed",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.XHDP - L1 Inspection Lifter: DOWN command issued",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Services.Services.MotionServices.Advantech.MotionController - OpenAllAxes: no devices are opened. Opening devices first…",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Connection state reset for Vision",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  UI.ViewModels.LoginViewModel - Attempted to access a restricted page.",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Syncing Motion Points from D:\Apex XHDP\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\MachineConfig\FIFO\MotionPoints.csv",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.HardwareIntegrationViewModel - Connection result for Vision: Connected",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.IOServices.IOController - All devices closed.",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Common.Helpers.GlobalErrorHandler - Configuration folder not found: D:\Apex XHDP\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\Resources\MotionDeviceFiles",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'DashboardViewModel' to 'VisionControlViewModel'",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.Pipelines.XHDP - L2 Inspection Lifter: UP confirmed",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - Axis <NUM>: MoveAbsolute timeout after <NUM>.0s → <NUM>",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - Configuration folder not found: D:\Apex XHDP\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\Resources\MotionDeviceFiles",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Common.Helpers.GlobalErrorHandler - AccessDenied",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.IOServices.IOController - Failed to open main device, subordinate devices are not ready. Please wait a moment and retry agai",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - The subordinate device ID is conflicted.",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - OpenAllAxes aborted:failed to open devices.",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.App - Migrations applied.",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  HardwareLog - Doors are Open",3
"at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.CreateException(SocketError error, Boolean forAsyncThrow)",3
"at System.Net.Sockets.NetworkStream.WriteAsync(ReadOnlyMemory`<NUM> buffer, CancellationToken cancellationToken)",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Logs - Viewed Logs page",3
at System.Threading.Tasks.Task.RunContinuations(Object continuationObject),3
at System.Threading.Tasks.Task.DelayPromise.CompleteTimedOut(),3
"at System.Threading.Tasks.AwaitTaskContinuation.RunOrScheduleAction(Action action, Boolean allowInlining)",3
at System.Threading.PortableThreadPool.WorkerThread.WorkerThreadStart(),3
"at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state)",3
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Common.Helpers.JsonConfigurationLoader - Loading system parameters from D:\Void\Apex XHDP <NUM>-<NUM>-<NUM>\UI\bin\Debug\net8.<NUM>-windows8.<NUM>\Resources\SystemParameter.json",3
---> System.Net.Sockets.SocketException (<NUM>): An existing connection was forcibly closed by the remote host.,3
---> System.IO.IOException: Unable to write data to the transport connection: An existing connection was forcibly closed by the remote host..,3
---> System.Collections.Generic.KeyNotFoundException: The given key 'ShuttleBrakeDO' was not present in the dictionary.,3
---> System.Collections.Generic.KeyNotFoundException: The given key 'L1DispensingCylinderclamp1DI' was not present in the dictionary.,2
"at Services.Services.TcpIpService.ConnectTcpAsync(String ip, Int32 port) in D:\DRYRUN\Services\Services\TCPIPService.cs:line <NUM>",2
at Services.Services.Pipelines.XHDP.UpAllStoppers() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM><---,2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Controls' to 'Alarm'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Alarm' to 'Data'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L1Dispenser Pallet stopper Out: DOWN timeout",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L1Dispenser Pallet stopper Out DOWN position not reached",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L1 Buffer B stopper Up: UP timeout",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.GlobalErrorHandler - Export completed successfully!",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.Pipelines.XHDP - Updated metrics => TotalPallets: <NUM>, TotalUnits: <NUM>, OK: <NUM>, NG: <NUM>, Yield: <NUM>%, Rolling UPH: <NUM>, TotalTime: <NUM>",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L1 BInspection Stopper Up: UP timeout",2
