signature,frequency
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'MachineControlViewModel' to 'VisionControlViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Vision Control' to 'Dashboard'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'DataIntegrationViewModel' to 'MainLogsViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'MachineControlViewModel' to 'AlarmViewModel'",2
DO - Channel <NUM> (L1 Dispensing Cylinder IN),2
DO - Channel <NUM> (L1 Dispensing Cylinder DOWN),2
DO - Channel <NUM> (L2 Inspection Lifter Up),2
DO - Channel <NUM> (L2 Inspection Lifter Down),2
DO - Channel <NUM> (L2 Inspection Cylinder Up),2
DO - Channel <NUM> (L2 Inspection Cylinder Down),2
DO - Channel <NUM> (L2 Dispensing Cylinder Up),2
DO - Channel <NUM> (L2 Dispensing Cylinder OUT),2
DO - Channel <NUM> (L2 Dispensing Cylinder IN),2
DO - Channel <NUM> (L2 Dispensing Cylinder Down),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'TemperatureController'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'Light'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.GlobalErrorHandler - Servo Y is not enabled.",2
DO - Channel <NUM> (L2 Buffer B Cylinder Up),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Machine - Stopped the process.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Machine - Reset the process.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.JsonFileHelper - File not found: D:\ASM\Config\Acturator.json",2
System.Collections.Generic.KeyNotFoundException: The given key 'EntryDO' was not present in the dictionary.,2
System.Collections.Generic.KeyNotFoundException: The given key 'BarcodeStopperUpDO' was not present in the dictionary.,2
"Newtonsoft.Json.JsonReaderException: Invalid character after parsing property name. Expected ':' but got: ,. Path 'Indicators', line <NUM>, position <NUM>.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - MainFormViewModel changed from 'VisionControlViewModel' to 'DashboardViewModel'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'Acturator'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.JsonFileHelper - File not found: D:\ASM\Config\Vision.json",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.JsonFileHelper - File not found: D:\ASM\Config\TemperatureController.json",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.JsonFileHelper - File not found: D:\ASM\Config\CCTV.json",2
DO - Channel <NUM> (Shuttle Cylinder UP),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Common.Helpers.JsonFileHelper - File not found: D:\ASM\Config\Light.json",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.App - Migrations applied.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.AlarmViewModel - Loaded all alarm history successfully.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder IN to ON",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder OUT to OFF",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L2 Dispensing Cylinder OUT to ON",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L1 Buffer A Cylinder Up to OFF",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L1 Buffer A Cylinder Up to ON",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: IO - Chnaged the status of L1 Dispensing Cylinder Clamp In to ON",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - Axis <NUM>: MoveAbsolute timeout after <NUM>.0s → <NUM>",2
DO - Channel <NUM> (L1 Buffer B Cylinder Down),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.MotionServices.Advantech.MotionController - Axis <NUM>: MoveAbsolute timeout after <NUM>.0s → -<NUM>",2
DI - Channel <NUM> (L1 Inspection Cylinder Up),2
DO - Channel <NUM> (L1 Buffer B Cylinder Up),2
DO - Channel <NUM> (L2 Buffer A Cylinder Up),2
DO - Channel <NUM> (L2 Buffer A Cylinder Down),2
DO - Channel <NUM> (L1 Inspection Lifter Up),2
DO - Channel <NUM> (L1 Dispensing Cylinder OUT),2
DO - Channel <NUM> (L1 Inspection Lifter Down),2
DO - Channel <NUM> (L1 Dispensing Cylinder UP),2
DO - Channel <NUM> (L1 Inspection Cylinder Down),2
DO - Channel <NUM> (L1 Inspection Cylinder Up),2
DI - Channel <NUM> (L2 Dispensing Station Pallet Presence Sensor),2
DI - Channel <NUM> (L2 Inspection Cylinder Down),2
DI - Channel <NUM> (L2 Inspection Cylinder Up),2
DI - Channel <NUM> (L2 Inspection Lifter Down),2
DI - Channel <NUM> (L2 Inspection Lifter Up),2
DI - Channel <NUM> (L2 Inspection Station pallet Presence Sensor),2
DI - Channel <NUM> (Manual Position Switch),2
DI - Channel <NUM> (Shuttle PalletPresence Sensor),2
DO - Channel <NUM> (Entry Output),2
DO - Channel <NUM> (L1 Buffer A Cylinder Down ),2
DO - Channel <NUM> (L1 Buffer A Cylinder Up),2
DO - Channel <NUM> (L2 Buffer B Cylinder Down),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.XHDP - L1 Dispensing stopper failed to go back. Triggering alarm",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Services.Services.Pipelines.LMM - LMM initialization failed: The given key 'EntryDO' was not present in the dictionary.",2
DI - Channel <NUM> (L2 Dispensing Cylinder UP),2
DI - Channel <NUM> (L2 Dispensing DOWN Cylinder)' for culture 'en-US',2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Data' to 'Logs'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Alarm' to 'User'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Controls' to 'Alarm'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Controls' to 'Vision Control'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Gantry <NUM>' for culture 'en-US'",2
DI - Channel <NUM> (L2 Dispensing Cylinder IN ),2
DI - Channel <NUM> (L2 Dispensing Cylinder OUT ),2
DI - Channel <NUM> (Bypass Conveyar ON),2
DI - Channel <NUM> (L2 Dispensing Cylinder Clamp Out),2
DI - Channel <NUM> (L2 Dispensing Cylinder Clamp In),2
DI - Channel <NUM> (L2 Buffer B pallet Presence Sensor),2
DI - Channel <NUM> (L2 Dispensing Cylinder DOWN),2
DI - Channel <NUM> (L2 Buffer B Cylinder Up),2
DI - Channel <NUM> (L2 Buffer A Cylinder Up ),2
DI - Channel <NUM> (L2 Buffer A pallet Presence Sensor),2
DI - Channel <NUM> (L2 Buffer B Cylinder Down),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Data Collect' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'DO changes saved to IOConfig.json' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SettingViewModel -  Creating EMPTY HardwareItem (no content) for 'Vision'",2
DI - Channel <NUM> (L2 Buffer A Cylinder Down ),2
DI - Channel <NUM> (L1 Inspection Station pallet Presence Sensor),2
DI - Channel <NUM> (L1 Inspection Lifter Up),2
DI - Channel <NUM> (L1 Inspection Lifter Down),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Error converting value <NUM> to type 'Common.Models.ConveyorConfig'. Path 'Conveyors.Conveyor1', line <NUM>, position <NUM>.' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Barcode Station' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Clear Axis Error' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] ERROR Common.Helpers.GlobalErrorHandler - Invalid character after parsing property name. Expected ':' but got: ,. Path 'Indicators', line <NUM>, position <NUM>.",2
DI - Channel <NUM> (L1 Dispensing Clamp Cylinder Out),2
DI - Channel <NUM> (L1 Buffer B Buffer Cylinder Up ),2
DI - Channel <NUM> (L1 Buffer B pallet Presence Sensor),2
DI - Channel <NUM> (L1 Buffer A Cylinder Down ),2
DI - Channel <NUM> (L1 Buffer A Cylinder Up ),2
DI - Channel <NUM> (Bypass Conveyar OFF),2
DI - Channel <NUM> (Auto Position Switch),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Process Edit' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  UI.ViewModels.MotionViewModel - Servo Y is not enabled.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'NA' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Locate' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.ControlBtnViewModel - Resume button clicked.",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Pick Locate' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Left Dial Test' for culture 'en-US'",2
DI - Channel <NUM> (L1 Dispensing Clamp Cylinder  In ),2
DI - Channel <NUM> (L1 Dispensing Cylinder Down),2
DI - Channel <NUM> (L1 Dispensing Cylinder IN),2
DI - Channel <NUM> (L1 Dispensing Cylinder Up),2
DI - Channel <NUM> (L1 Dispensing Cylinder OUT ),2
DI - Channel <NUM> (L1 Inspection Cylinder Down ),2
DI - Channel <NUM> (L1 Dispensing Station Pallet Presence Sensor),2
DI - Channel <NUM> (L1 Buffer B Buffer Cylinder Down ),2
DI - Channel <NUM> (L1 Buffer A pallet Presence Sensor),2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Servo Y is not enabled.' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'System Config' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Process Test' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: User - Viewed User page",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: User - Viewed Users page",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Vision Control - Viewed Vision Control page",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'SystemParaSet' for culture 'en-US'",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Right Test On' for culture 'en-US'",2
"at Services.Services.Pipelines.XHDP.DeviceUp(String device, String upKey, String downKey) in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>",2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.MachineBackgroundService - Resuming the machine",2
at Services.Services.Pipelines.XHDP.InitializeIOCardAsync() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>,2
at Services.Services.Pipelines.XHDP.L1DispensingWorker(),2
at Services.Services.Pipelines.XHDP.L1DispensingWorker() in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>,2
---> System.Collections.Generic.KeyNotFoundException: The given key 'L1DispensingCylinderClampIn' was not present in the dictionary.,2
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AlarmRepository - Alarm AL0153 status changed to Active",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AlarmRepository - Alarm AL0153 status changed to Acknowledged",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - System user System not found, creating it.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.MotionServices.Advantech.MotionController - Axis <NUM>: zeroed Actual & Command to <NUM>.<NUM> after homing.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.MotionServices.Advantech.MotionController - Axis <NUM>: homing started. mode=<NUM>, dirMode=<NUM>",1
"at Services.Services.Pipelines.XHDP.DeviceUnclamp(String device, String upKey, String downKey) in D:\Apex XHDP\Services\Services\Pipelines\XHDP.cs:line <NUM>",1
at System.Net.Sockets.TcpClient.CompleteConnectAsync(Task task),1
"at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.ThrowException(SocketError error, CancellationToken cancellationToken)",1
at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token),1
"at System.Enum.Parse(Type enumType, String value)",1
at Services.Services.UserRepository.GetUserByUsernameAsync(String username) in D:\Apex XHDP\Services\Services\UserRepository.cs:line <NUM>,1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.Pipelines.LMM - Connecting to IOCard",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.Pipelines.XHDP - Pallet  sent to L2Conveyor successfully.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Configuration",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.XHDP - Barcode stoppers keeping up",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.LMM - L2 Inspection Stoppers keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.LMM - L2 Dispensing stoppers keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.LMM - L2 Buffer B stoppers keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.LMM - L2 Buffer A stoppers keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.LMM - L1 Dispensing stoppers keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.LMM - L1 Buffer B stoppers keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.LMM - L1 Buffer A stoppers keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Right Dial Test' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Requested value 'StationA3DLaser' was not found.' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'QUIT' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Dashboard",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Configuration",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Alarms",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.LMM - L1 BInspection Stoppers keeping down",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.Pipelines.LMM - Barcode stoppers keeping up",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.MachineBackgroundService - Current state: Idle",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] DEBUG Services.Services.DBRepository - Logging activity for user <NUM>: Motion - Updated the point",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating user Operator",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating user Engineer",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating user Admin",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating user ASMRoot",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Vision",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Users",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Settings",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Maintenance",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature Laser",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature IO",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Pipeline Testing' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Users",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Settings",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Motion",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Maintenance",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature MachineControl",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Logs",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Laser",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature IO",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature HardwareIntegration",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Data",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Dashboard",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Feeder Compensation' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Parameter Setting' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Nozzle Compensation/mm' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Nozzle Compensation' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Manual Test Feeder (Left + Right)' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Left Test On' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Invalid character after parsing property name. Expected ':' but got: ,. Path 'Indicators', line <NUM>, position <NUM>.' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Settings' to 'User'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Write for feature HardwareIntegration",1
DI - Channel <NUM> (L1 Buffer B Buffer Down Cylinder)' for culture 'en-US',1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a role FullAccess",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Dashboard' to 'User'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Alarm' to 'Settings'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'Alarm' to 'Dashboard'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.LoginViewModel - Operator logged in successfully.",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission UpdatePoints for feature Motion",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Read for feature Vision",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'HealtchCheckError' for culture 'en-US'",1
DI - Channel <NUM> (L1 Inspection Up Cylinder)' for culture 'en-US',1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.SplashScreenViewModel - Checking status of Light...",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Dial Manual' for culture 'en-US'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission MovePositions for feature Motion",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Jog for feature Motion",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Export for feature Logs",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Export for feature Data",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission Execute for feature Machine",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission DeletePoints for feature Motion",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating permission AddPoints for feature Motion",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a user System",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a role System",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a role Operator",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a role Engineer",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  Services.Services.AccessControlSyncService - Creating a role Admin",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'User' to 'Controls'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] INFO  UI.ViewModels.MainViewModel - Caption changed from 'User' to 'Alarm'",1
"<NUM>-<NUM>-<NUM> <TIME>,<NUM> [<NUM>] WARN  Common.Helpers.LocalizationService - Missing localization key 'Conveyor Test' for culture 'en-US'",1
